mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
50.0593 51.0469 0.775057 1.98209 38.3425 74.0239 1 0 31.9221 2.00247 120.384 0.239073 -1 13 23.0955 0.474059 25.7396 -0.535984 1 11 1
39.8041 48.3097 1.35793 3.02943 52.052 100.134 0 0 36.9631 1.81405 116.402 1.70716 -1 13 24.2619 2.24565 115.88 0.349225 1 11 1
28.9547 38.3808 1.38617 1.90419 69.7722 84.3123 1 0 32.0867 -0.664948 39.4456 -0.418829 1 11 15.9779 -0.713777 20.2241 0.967337 -1 13 1
22.7987 60.0168 0.273909 3.039 60.239 120.097 0 0 37.0288 1.58117 93.8008 2.66976 -1 13 23.5267 2.28885 117.221 2.94367 1 11 1
45.658 54.0381 1.39036 3.12622 66.9002 120.249 0 0 36.2403 -2.20796 166.833 2.44986 -1 11 34.1049 -1.99492 127.683 1.0595 1 13 1
22.4337 94.854 0.455787 3.01222 30.56 107.455 1 0 64.2934 -0.326115 67.7426 -0.553754 1 11 32.804 -0.140818 33.1299 -1.00954 -1 13 1
48.3421 73.3042 0.557662 3.10189 77.8663 151.072 0 0 51.2121 0.918131 74.3566 -2.29985 1 11 24.6571 2.09338 101.532 -2.85751 -1 13 1
35.9281 30.6862 1.71376 2.61843 24.3942 52.8584 0 0 27.0036 -1.0266 42.5276 1.11953 1 11 18.9223 -0.540258 21.7519 2.83328 -1 13 1
36.8486 58.0843 0.660503 3.1209 72.0694 129.393 0 0 31.404 0.158506 31.7995 -2.54822 1 13 29.9966 1.13015 51.2806 3.07446 -1 11 1
52.601 56.3531 0.0483281 2.06004 27.9378 68.0336 0 0 33.6383 2.36223 180.113 0.242821 1 11 22.7307 0.66991 28.0251 0.291149 -1 13 1
28.1877 70.5653 0.113421 2.61507 130.168 185.076 1 0 52.103 0.615347 62.2827 -2.05947 -1 13 18.5503 -0.256348 19.1631 -1.94605 1 11 1
41.0863 66.8724 1.25851 2.91786 53.3627 118.727 0 0 57.2388 1.09605 95.2028 2.80562 -1 11 21.2071 1.02462 33.348 -2.21906 1 13 1
33.3995 56.3877 0.159749 2.56006 63.8109 114.933 0 0 28.4151 0.546993 32.773 -1.62812 -1 11 28.153 1.65886 76.628 -1.78787 1 13 1
25.5159 67.9828 0.750146 2.98439 71.4315 138.941 0 0 46.6531 1.63336 124.012 0.479373 1 13 25.9529 1.66307 70.917 -0.270773 -1 11 1
37.1626 48.48 0.189079 2.73799 29.168 73.6819 0 0 31.5071 -1.52881 76.081 -0.278412 -1 13 17.1714 -0.0740187 17.2185 -0.467491 1 11 1
22.1756 55.6711 0.288893 3.10741 56.237 111.89 0 0 36.5874 2.31175 186.434 -0.684941 -1 11 19.6154 1.55396 48.4658 -0.973834 1 13 1
32.2254 94.714 0.134593 3.06761 43.3913 128.127 0 0 47.9906 -1.98287 177.594 1.82401 1 11 46.9383 -1.32906 94.8673 1.95861 -1 13 1
10.2094 53.233 0.0104787 3.07237 52.6315 105.799 0 0 30.3993 1.64311 81.5403 1.04694 1 11 22.8344 1.25819 43.4221 1.05742 -1 13 1
