mLL ptLL dPhi_LL dPhiLLmet MET mt goodjet_n goodbjet_n Lepton1_Pt Lepton1_Eta Lepton1_E Lepton1_Phi Lepton1_charge Lepton1_type Lepton2_Pt Lepton2_Eta Lepton2_E Lepton2_Phi Lepton2_charge Lepton2_type weight
48.5788 68.14 1.19347 2.41885 45.402 104.057 1 0 54.0324 -0.505881 61.095 2.45147 -1 11 26.1343 0.12252 26.3309 1.258 1 13 1
29.1309 43.2741 1.19058 3.04618 44.7552 87.9167 0 0 30.8396 -0.993574 47.3561 2.27397 -1 11 20.998 -1.22254 38.7444 -2.81863 1 13 1
44.3131 92.8238 1.01632 1.9698 68.3393 132.725 1 0 79.0595 -1.14123 136.38 -1.71176 -1 11 22.3946 -1.54113 54.6878 -0.695438 1 13 1
18.4637 50.9861 0.492542 3.05833 54.9798 105.799 0 0 26.7094 1.84511 86.6292 -3.06242 -1 13 25.8624 2.34558 136.231 2.72822 1 11 1
46.8783 61.0424 1.31726 3.0072 40.9309 99.7449 0 0 42.2649 -2.05044 166.946 1.16024 1 13 34.7005 -2.05664 137.892 2.47751 -1 11 1
50.2396 42.7184 0.467021 2.81484 36.8132 78.256 1 0 28.3646 0.41484 30.8405 1.24819 -1 11 15.4377 2.41835 87.3496 0.781172 1 13 1
50.4035 44.6523 1.63372 3.0839 41.5593 86.1202 0 0 35.458 -2.4202 200.995 -0.136181 -1 13 29.4607 -1.87366 98.1871 1.49754 1 11 1
45.3182 35.8275 1.76973 3.12099 44.0176 79.4197 0 0 32.1357 1.78972 98.8943 0.159365 1 13 23.4164 2.35984 125.087 -1.61036 -1 11 1
14.8038 47.2741 0.0728325 2.77229 59.5366 104.301 0 0 26.526 2.30588 134.39 0.640978 -1 13 20.779 1.68938 58.1892 0.568146 1 11 1
16.1355 37.9916 0.751556 3.03126 37.5043 75.3794 0 0 25.2108 1.49323 58.9443 -1.13523 1 13 15.4486 1.13502 26.5149 -0.383679 -1 11 1
32.0868 52.4496 0.453834 2.99142 27.309 75.4795 0 0 29.856 -1.55557 73.8765 -2.3692 1 11 23.9563 -0.49395 26.939 -1.91536 -1 13 1
45.2886 76.976 1.02556 2.64889 88.1649 159.787 0 0 46.736 1.43987 104.154 -1.01899 1 13 41.5535 1.74423 122.506 -2.04455 -1 11 1
45.7769 85.5817 0.887028 1.99409 37.9813 95.7674 1 0 65.1056 1.95926 235.522 2.74796 1 11 27.9877 1.32687 56.4585 1.86093 -1 13 1
45.7369 67.7024 1.30326 2.98079 83.927 150.272 0 0 61.075 0.266187 63.2516 1.79645 -1 13 17.2333 0.970021 25.9971 3.09971 1 11 1
15.1359 50.5137 0.578355 2.99327 53.2064 103.4 0 0 30.3452 2.05151 119.988 -3.00051 -1 13 22.3024 2.16637 98.5892 2.70432 1 11 1
34.2269 41.8965 1.36405 3.0436 55.4666 96.2971 0 0 28.9948 -1.7991 90.0242 0.662191 1 11 24.8709 -1.61221 64.8301 2.02624 -1 13 1
